Pair Type,S1 ID,Target ID,Country Match,Name Exact,Name Case Insensitive Exact,Name Token Jaccard,Addr Exact,Addr Token Jaccard
S1-S2,S1-465846819,S2-54036001,True,False,False,0.5,False,0.625
S1-S3,S1-465846819,S3-259466975,True,False,False,1.0,False,0.5
S1-S3,S1-465846819,S3-437959913,True,False,False,1.0,False,0.5
S1-S2,S1-739788355,S2-694284324,True,False,False,1.0,False,1.0
S1-S2,S1-739788355,S2-601336989,True,False,False,1.0,False,0.5
S1-S3,S1-739788355,S3-851104268,True,False,False,0.6,False,0.6923
S1-S3,S1-739788355,S3-618080876,True,False,False,0.75,False,0.6923
S1-S2,S1-243952608,S2-262564614,True,False,False,0.6,False,0.5
S1-S3,S1-243952608,S3-237676808,True,False,False,0.0,False,0.6667
S1-S3,S1-243952608,S3-41249159,True,False,False,0.6,False,0.6667
S1-S2,S1-138381876,S2-508766894,True,False,False,0.5,False,1.0
S1-S3,S1-39134422,S3-223207977,True,True,True,1.0,False,0.4286
S1-S3,S1-39134422,S3-290619899,True,False,False,0.3333,False,0.4286
S1-S2,S1-656808709,S2-344421679,True,False,False,1.0,False,1.0
S1-S3,S1-656808709,S3-628417955,True,False,False,0.6667,False,0.25
S1-S3,S1-656808709,S3-825661184,True,True,True,1.0,False,0.25
S1-S2,S1-437604622,S2-385651503,True,False,False,0.5,False,1.0
S1-S3,S1-437604622,S3-621891439,True,False,False,1.0,False,0.3
S1-S3,S1-437604622,S3-351905255,True,False,False,0.75,False,0.3
S1-S2,S1-460877032,S2-973027669,True,False,False,1.0,False,0.875
S1-S2,S1-460877032,S2-571546757,True,False,False,0.0,False,1.0
S1-S3,S1-460877032,S3-211614965,True,False,False,0.5,False,0.8667
S1-S2,S1-620197312,S2-986147909,True,False,True,1.0,False,0.6667
S1-S2,S1-620197312,S2-319578537,True,False,False,1.0,False,1.0
S1-S3,S1-620197312,S3-772502240,True,False,False,0.6667,False,0.4286
S1-S3,S1-620197312,S3-359208560,True,False,False,0.6667,False,0.6667
S1-S2,S1-285830739,S2-719102216,True,False,False,0.5,False,0.8462
S1-S2,S1-325637191,S2-317726054,True,False,False,0.3333,False,0.6667
S1-S2,S1-325637191,S2-271529401,True,False,False,0.6667,False,0.6667
S1-S3,S1-325637191,S3-140301000,True,True,True,1.0,False,0.4286
S1-S3,S1-325637191,S3-544325314,True,False,True,1.0,False,0.5
S1-S2,S1-837008171,S2-250393368,True,False,False,0.0,False,0.7143
S1-S3,S1-837008171,S3-297840166,True,False,False,0.75,False,0.5
S1-S3,S1-837008171,S3-350225336,True,False,False,0.6,False,0.3333
S1-S3,S1-653918058,S3-202057526,True,True,True,1.0,False,0.4375
S1-S3,S1-653918058,S3-547272842,True,False,False,0.0,False,0.5333
S1-S3,S1-194748605,S3-991283973,True,False,False,0.6,False,0.4545
S1-S3,S1-194748605,S3-741820165,True,False,False,1.0,False,0.3846
S1-S2,S1-538674612,S2-866426182,True,False,False,1.0,False,0.4286
S1-S2,S1-538674612,S2-447469017,True,False,False,0.5,False,0.6667
S1-S3,S1-538674612,S3-625770714,True,False,False,0.5,False,0.4286
S1-S2,S1-454009329,S2-229404302,True,False,False,1.0,False,1.0
S1-S2,S1-454009329,S2-281232975,True,False,False,0.5,False,0.8333
S1-S3,S1-454009329,S3-187403067,True,False,False,1.0,False,0.5714
S1-S2,S1-571084211,S2-842845673,True,False,False,0.5,False,0.7143
S1-S2,S1-571084211,S2-433258171,True,False,False,0.5,False,0.7143
S1-S3,S1-571084211,S3-71197147,True,False,False,0.5,False,0.5
S1-S3,S1-571084211,S3-211795522,True,False,False,0.1667,False,0.4
S1-S2,S1-427969967,S2-843702683,True,False,False,0.0,False,0.5333
S1-S3,S1-427969967,S3-883974558,True,False,False,0.6,False,0.2857
S1-S3,S1-427969967,S3-634604560,True,False,False,0.6,False,0.5714
S1-S2,S1-307229013,S2-172288621,True,False,False,0.5,False,0.5714
S1-S2,S1-307229013,S2-530357121,True,False,False,0.6,False,0.5714
S1-S3,S1-307229013,S3-81391353,True,False,False,0.3333,False,0.4286
S1-S3,S1-307229013,S3-175013201,True,False,False,0.5,False,0.4286
S1-S2,S1-828847718,S2-281205095,True,False,False,0.5,False,0.5
S1-S2,S1-828847718,S2-856671266,True,False,False,1.0,False,1.0
S1-S3,S1-828847718,S3-455428873,True,False,False,0.6,False,0.5
S1-S3,S1-828847718,S3-588205432,True,False,False,0.6,False,0.6667
S1-S2,S1-411509074,S2-347261069,True,False,False,0.4,False,0.5
S1-S2,S1-411509074,S2-886152816,True,False,False,1.0,False,0.4444
S1-S2,S1-798072771,S2-287115094,True,False,False,0.6,False,0.0
S1-S2,S1-798072771,S2-218998249,True,False,False,0.6,False,0.4545
S1-S3,S1-798072771,S3-15268804,True,False,False,0.6,False,0.25
S1-S2,S1-99146903,S2-539368407,True,False,False,0.0,False,0.625
S1-S2,S1-99146903,S2-793538617,True,False,False,0.0,False,1.0
S1-S3,S1-99146903,S3-908718832,True,False,False,0.5,False,0.6667
S1-S3,S1-99146903,S3-575444214,True,False,False,0.0,False,0.6667
S1-S3,S1-103282113,S3-407838611,True,False,True,1.0,False,0.5
S1-S3,S1-103282113,S3-12050706,True,True,True,1.0,False,0.3333
S1-S3,S1-859362353,S3-33638489,True,False,False,0.5,False,0.2222
S1-S3,S1-859362353,S3-921305532,True,False,False,0.5,False,0.2222
S1-S2,S1-26037290,S2-258135904,True,False,False,0.0,False,1.0
S1-S3,S1-26037290,S3-825572270,True,False,False,0.0,False,0.8667
S1-S3,S1-26037290,S3-311242543,True,False,False,0.5,True,1.0
S1-S2,S1-267442557,S2-991398405,True,False,False,0.0,False,0.5556
S1-S2,S1-267442557,S2-623350481,True,False,False,0.6,False,0.3
S1-S3,S1-267442557,S3-891000855,True,False,False,0.75,False,0.1667
S1-S3,S1-267442557,S3-282334528,True,False,False,0.2,False,0.6667
S1-S2,S1-159536098,S2-142505403,True,False,False,0.6,False,1.0
S1-S2,S1-159536098,S2-901012616,True,False,False,0.75,False,1.0
S1-S3,S1-159536098,S3-791850765,True,False,False,0.8,False,0.3333
S1-S3,S1-159536098,S3-956432748,True,False,False,0.8,False,0.6471
S1-S2,S1-57718699,S2-607374511,True,False,False,1.0,False,0.6
S1-S3,S1-57718699,S3-743407496,True,False,False,0.6667,False,0.375
S1-S3,S1-57718699,S3-205352828,True,False,False,0.0,False,0.25
S1-S2,S1-343030107,S2-692370016,True,False,False,0.6,False,0.8667
S1-S2,S1-343030107,S2-398965183,True,False,False,0.5,False,0.8
S1-S3,S1-343030107,S3-445141352,True,False,False,0.8,False,0.1667
S1-S2,S1-667550985,S2-587502590,True,False,False,0.75,False,0.4286
S1-S2,S1-667550985,S2-129158599,True,False,True,1.0,False,0.6667
S1-S3,S1-667550985,S3-816978529,True,False,False,0.6,False,0.3
S1-S2,S1-335202325,S2-153755245,True,False,False,0.6,False,0.8
S1-S3,S1-335202325,S3-8262426,True,False,False,0.6,False,0.7143
S1-S3,S1-335202325,S3-558913993,True,False,False,0.0,False,0.8571
S1-S2,S1-217510398,S2-712455061,True,False,False,0.8,False,0.0
S1-S2,S1-217510398,S2-568236826,True,False,False,0.0,False,1.0
S1-S3,S1-217510398,S3-514317587,True,False,False,0.6667,False,0.7
S1-S3,S1-217510398,S3-796763141,True,False,False,0.2,True,1.0
S1-S2,S1-216271261,S2-964194105,True,False,False,1.0,False,0.4
S1-S2,S1-216271261,S2-301409680,True,False,False,1.0,False,0.0
S1-S3,S1-216271261,S3-405550720,True,False,False,0.8,False,0.7778
S1-S2,S1-704421402,S2-611849492,True,False,False,0.5,False,0.8333
S1-S2,S1-704421402,S2-423491440,True,False,False,0.6,False,0.5
S1-S3,S1-704421402,S3-946648573,True,False,False,1.0,False,0.6154
S1-S3,S1-704421402,S3-567816797,True,False,False,1.0,False,0.0
S1-S2,S1-607287788,S2-421790657,True,False,False,0.25,False,0.1818
S1-S3,S1-607287788,S3-767464941,True,False,False,0.6667,False,0.4545
S1-S3,S1-607287788,S3-406021602,True,False,False,0.5,False,0.6
S1-S2,S1-480352283,S2-29654202,True,False,False,0.6667,False,0.4444
S1-S2,S1-480352283,S2-535420667,True,False,False,0.5,False,0.3
S1-S3,S1-480352283,S3-301534897,True,False,False,1.0,False,0.7143
S1-S3,S1-480352283,S3-972668088,True,False,False,0.5,False,0.3
S1-S2,S1-557113033,S2-388081220,True,False,False,0.6667,False,0.4286
S1-S2,S1-557113033,S2-964712392,True,False,False,1.0,False,1.0
S1-S3,S1-557113033,S3-296725346,True,False,False,1.0,False,0.6667
S1-S3,S1-557113033,S3-284720317,True,False,False,0.6667,False,0.4286
S1-S2,S1-467016227,S2-165445073,True,False,True,1.0,False,1.0
S1-S2,S1-467016227,S2-695519558,True,False,False,0.6,False,1.0
S1-S3,S1-467016227,S3-169857775,True,False,True,1.0,False,0.6
S1-S2,S1-928867066,S2-647820408,True,False,False,0.75,False,0.0
S1-S3,S1-928867066,S3-534207163,True,False,False,0.5,False,0.75
S1-S2,S1-941963157,S2-4185040,True,False,False,0.0,False,1.0
S1-S3,S1-181308035,S3-115838917,True,False,False,0.6667,False,0.25
S1-S3,S1-968301365,S3-62661533,True,False,False,0.5,False,0.6667
S1-S3,S1-968301365,S3-204343407,True,False,False,0.5,False,0.6667
S1-S2,S1-983436139,S2-226077611,True,False,False,0.25,False,0.5
S1-S2,S1-983436139,S2-887873487,True,False,False,0.5,False,0.5
S1-S3,S1-983436139,S3-47534041,True,False,False,0.5,False,0.625
S1-S2,S1-122399867,S2-381726732,True,False,False,0.5,False,0.4286
S1-S2,S1-122399867,S2-236502015,True,True,True,1.0,False,0.6667
S1-S3,S1-122399867,S3-306115596,True,False,False,0.75,False,0.4286
S1-S3,S1-122399867,S3-151621659,True,False,False,0.0,False,0.4286
S1-S2,S1-881959588,S2-71745469,True,False,False,0.0,False,0.2857
S1-S3,S1-881959588,S3-265620051,True,False,False,0.0,False,0.75
S1-S2,S1-27844147,S2-665632749,True,False,False,0.6667,False,0.5556
S1-S3,S1-27844147,S3-263732341,True,False,False,0.6667,False,0.0
S1-S2,S1-110052905,S2-11190870,True,False,False,0.5,False,1.0
S1-S2,S1-110052905,S2-466132800,True,False,False,1.0,False,0.7143
S1-S3,S1-110052905,S3-455717255,True,False,False,0.5,False,0.8333
S1-S2,S1-130981760,S2-365871200,True,False,False,0.6,False,0.9
S1-S2,S1-130981760,S2-293749115,True,False,False,1.0,False,0.6154
S1-S3,S1-130981760,S3-427921013,True,False,False,0.6,False,0.3846
S1-S3,S1-130981760,S3-668716200,True,False,False,0.6,False,0.3846
S1-S2,S1-149163567,S2-920793113,True,False,False,0.5,False,0.9091
S1-S3,S1-149163567,S3-749099329,True,False,False,0.6,False,0.5333
S1-S3,S1-149163567,S3-262398156,True,False,False,0.0,False,0.7273
S1-S2,S1-720776598,S2-963411195,True,False,False,0.6667,False,0.7
S1-S3,S1-720776598,S3-885059344,True,False,False,0.5,False,0.4615
S1-S3,S1-720776598,S3-977075469,True,False,False,0.75,False,0.5455
S1-S2,S1-249798634,S2-876986195,True,False,False,0.8,False,0.75
S1-S3,S1-249798634,S3-977742592,True,False,False,0.8,False,0.2222
S1-S2,S1-82322367,S2-122751683,True,False,False,0.8,False,0.4286
S1-S2,S1-82322367,S2-995991750,True,False,False,0.6,False,0.4286
S1-S3,S1-82322367,S3-803859358,True,False,True,1.0,False,0.4286
S1-S3,S1-82322367,S3-617103945,True,False,False,0.8,False,0.4286
S1-S2,S1-988346063,S2-723632192,True,False,False,0.5,False,0.7143
S1-S2,S1-988346063,S2-310865413,True,False,False,0.0,False,0.7143
S1-S3,S1-988346063,S3-281856742,True,False,False,0.0,False,0.4
S1-S3,S1-988346063,S3-539173643,True,False,False,0.5,False,0.4444
S1-S3,S1-8379881,S3-252641848,True,False,False,0.6667,False,0.4286
S1-S2,S1-246368304,S2-192359459,True,False,False,0.6667,False,0.7143
S1-S2,S1-246368304,S2-102830992,True,True,True,1.0,False,0.5714
S1-S3,S1-246368304,S3-472364998,True,True,True,1.0,False,0.4444
S1-S3,S1-246368304,S3-208419787,True,True,True,1.0,False,0.625
S1-S2,S1-384247056,S2-800052325,True,False,False,0.6667,False,0.5556
S1-S2,S1-384247056,S2-254086287,True,False,False,0.6667,False,0.4
S1-S3,S1-384247056,S3-301237617,True,False,False,1.0,False,0.6
S1-S3,S1-384247056,S3-77313817,True,False,False,0.3333,False,0.6
S1-S2,S1-4983176,S2-845670826,True,False,False,0.5,False,0.6667
S1-S2,S1-4983176,S2-144651449,True,False,False,0.6667,False,0.6667
S1-S3,S1-4983176,S3-366500404,True,False,False,0.5,False,0.0
S1-S3,S1-4983176,S3-920582459,True,False,False,0.0,True,1.0
S1-S2,S1-914079969,S2-258569879,True,False,False,1.0,False,0.5455
S1-S2,S1-914079969,S2-519488543,True,False,False,0.5,False,0.7273
S1-S3,S1-914079969,S3-583744444,True,False,False,1.0,False,0.4167
S1-S3,S1-914079969,S3-955082033,True,False,False,0.5,False,0.9091
S1-S2,S1-606784250,S2-14335258,True,False,False,0.0,False,1.0
S1-S2,S1-606784250,S2-529129081,True,False,False,0.6667,False,0.9231
S1-S3,S1-606784250,S3-519517435,True,False,False,0.6667,False,0.6471
S1-S3,S1-606784250,S3-235677170,True,False,False,0.0,False,0.6471
S1-S2,S1-441986484,S2-952422974,True,False,False,0.6667,False,0.6667
S1-S2,S1-441986484,S2-984850595,True,False,False,1.0,False,0.4286
S1-S3,S1-441986484,S3-102517668,True,False,False,0.6667,False,0.2857
S1-S3,S1-441986484,S3-316553159,True,False,False,0.6667,False,0.4286
S1-S2,S1-371969685,S2-25837329,True,False,False,0.6667,False,0.6667
S1-S3,S1-371969685,S3-602362182,True,False,False,0.75,False,0.3333
S1-S3,S1-371969685,S3-705868592,True,False,False,1.0,False,0.375
S1-S3,S1-176319400,S3-634480972,True,False,False,1.0,False,0.4286
S1-S3,S1-176319400,S3-891933090,True,False,False,1.0,False,0.4286
S1-S3,S1-986877146,S3-784472002,True,False,False,1.0,False,0.4444
S1-S3,S1-402242511,S3-406718776,True,False,False,1.0,False,0.5455
S1-S3,S1-402242511,S3-646149155,True,False,False,0.4,False,1.0
S1-S2,S1-618037807,S2-436449832,True,False,False,0.5,False,1.0
S1-S3,S1-618037807,S3-292146884,True,False,False,1.0,False,0.4286
S1-S3,S1-618037807,S3-320498248,True,False,False,0.6667,False,0.25
S1-S2,S1-589974214,S2-897421027,True,False,False,0.6,False,0.5714
S1-S3,S1-589974214,S3-583727792,True,False,False,0.0,False,0.3077
S1-S3,S1-589974214,S3-49892961,True,False,False,0.4286,False,0.5714
S1-S2,S1-484564461,S2-330717086,True,False,False,0.5,False,0.6667
S1-S2,S1-484564461,S2-614923408,True,False,False,0.75,False,0.6667
S1-S3,S1-484564461,S3-889259664,True,False,False,0.75,False,0.6667
S1-S3,S1-484564461,S3-641832886,True,False,False,1.0,False,0.6667
S1-S2,S1-741235575,S2-984680131,True,False,False,0.6,False,0.7778
S1-S2,S1-741235575,S2-18333368,True,False,False,0.6,False,0.3333
S1-S3,S1-741235575,S3-709285904,True,False,False,1.0,False,0.625
S1-S3,S1-741235575,S3-305012418,True,False,False,1.0,False,0.4167
S1-S2,S1-55323399,S2-716405000,True,False,False,1.0,False,0.6667
S1-S3,S1-55323399,S3-20278732,True,False,False,0.5,False,0.1
S1-S2,S1-853489946,S2-415934235,True,False,False,0.75,False,0.7143
S1-S3,S1-853489946,S3-817615199,True,False,False,0.5,False,0.4286
S1-S2,S1-567785254,S2-636458614,True,False,False,0.0,False,0.8333
S1-S2,S1-567785254,S2-474132425,True,False,False,0.4286,False,0.9
S1-S3,S1-567785254,S3-89690240,True,False,False,0.3,False,0.7692
S1-S3,S1-567785254,S3-681358669,True,False,False,0.6667,False,0.7692
S1-S2,S1-631856040,S2-931444,True,False,False,0.75,False,0.4286
S1-S2,S1-296898541,S2-568178573,True,False,False,0.0,False,1.0
S1-S2,S1-296898541,S2-296672922,True,False,False,0.75,False,1.0
S1-S3,S1-296898541,S3-457448170,True,False,False,1.0,False,0.7143
S1-S3,S1-663420067,S3-980117326,True,False,False,0.6,False,0.4286
S1-S2,S1-692018883,S2-846479542,True,False,False,1.0,False,0.75
S1-S3,S1-692018883,S3-562048198,True,False,False,0.5,False,0.5
S1-S3,S1-692018883,S3-671149479,True,False,False,0.5,False,0.6
S1-S2,S1-795100875,S2-389994528,True,False,True,1.0,False,0.0
S1-S3,S1-795100875,S3-662051170,True,False,False,1.0,False,0.5
S1-S3,S1-795100875,S3-444240722,True,False,False,1.0,False,0.2222
S1-S2,S1-571806862,S2-914893541,True,False,False,0.0,False,0.3077
S1-S2,S1-571806862,S2-857280817,True,False,False,0.1818,False,0.5385
S1-S3,S1-571806862,S3-554959193,True,False,False,0.0,False,0.4545
S1-S3,S1-571806862,S3-976193220,True,False,False,0.0,False,0.4545
S1-S2,S1-432043558,S2-481247283,True,False,True,1.0,False,0.6667
S1-S2,S1-432043558,S2-796156044,True,False,False,0.6,False,1.0
S1-S3,S1-432043558,S3-44934633,True,False,False,0.6,False,0.6667
S1-S2,S1-828143334,S2-53881567,True,False,False,0.4,False,0.7778
S1-S2,S1-828143334,S2-594329924,True,False,False,0.5,False,1.0
S1-S3,S1-828143334,S3-291135615,True,False,False,0.6,False,0.4118
S1-S3,S1-828143334,S3-230128070,True,False,False,1.0,False,0.4118
S1-S2,S1-513150233,S2-872715490,True,False,False,0.6667,False,0.5
S1-S2,S1-513150233,S2-610551876,True,False,False,0.5,False,0.7143
S1-S3,S1-513150233,S3-592397545,True,False,False,0.6667,False,0.5
S1-S3,S1-513150233,S3-328611488,True,False,False,0.5,False,0.7143
S1-S2,S1-819361747,S2-718114393,True,False,False,0.3333,False,0.7273
S1-S2,S1-819361747,S2-120857564,True,False,False,0.0,False,0.5833
S1-S3,S1-819361747,S3-946673398,True,False,False,1.0,False,0.2308
S1-S3,S1-819361747,S3-207334219,True,False,False,0.6667,False,0.0
S1-S2,S1-735275619,S2-669593278,True,True,True,1.0,False,0.6667
S1-S2,S1-735275619,S2-841364590,True,False,False,1.0,False,0.4286
S1-S3,S1-735275619,S3-595048243,True,False,False,1.0,False,0.4286
S1-S3,S1-735275619,S3-372160046,True,False,False,0.6667,False,0.4286
S1-S2,S1-11981257,S2-417622346,True,False,False,0.0,False,1.0
S1-S2,S1-11981257,S2-425665704,True,False,False,1.0,False,0.8333
S1-S3,S1-11981257,S3-365178837,True,False,True,1.0,False,0.3636
S1-S2,S1-264504253,S2-968572599,True,False,False,0.6667,False,0.7143
S1-S2,S1-264504253,S2-487004063,True,False,True,1.0,False,0.2727
S1-S3,S1-264504253,S3-368722038,True,False,False,0.0,False,0.5714
S1-S3,S1-264504253,S3-816773822,True,False,False,0.6667,False,0.0
S1-S2,S1-735430149,S2-609334761,True,False,False,0.0,False,0.9231
S1-S3,S1-735430149,S3-763022116,True,False,True,1.0,False,0.6471
S1-S3,S1-735430149,S3-255392921,True,False,False,0.5,False,0.3529
S1-S2,S1-64486252,S2-141196803,True,False,False,1.0,False,0.5
S1-S2,S1-64486252,S2-592635934,True,False,False,0.2,False,0.4286
S1-S3,S1-64486252,S3-667490944,True,True,True,1.0,False,0.5
S1-S3,S1-64486252,S3-586553561,True,False,False,0.5,False,0.5
S1-S2,S1-473360225,S2-523051522,True,False,False,0.0,False,0.7778
S1-S2,S1-473360225,S2-575476343,True,True,True,1.0,False,1.0
S1-S3,S1-473360225,S3-459452781,True,False,False,0.0,False,0.6
S1-S3,S1-824887877,S3-89146280,True,False,False,0.4,False,0.6667
S1-S3,S1-824887877,S3-856969573,True,False,False,0.8,False,0.6667
S1-S2,S1-178152546,S2-241260185,True,False,False,0.6667,False,1.0
S1-S3,S1-178152546,S3-805496009,True,False,True,1.0,False,0.4286
S1-S2,S1-442306883,S2-830703715,True,False,False,0.5,False,1.0
S1-S2,S1-442306883,S2-229444612,True,False,False,0.6,False,0.0
S1-S2,S1-330911091,S2-84801571,True,False,False,0.0,False,0.3529
S1-S2,S1-330911091,S2-842490187,True,False,False,0.0,False,0.5882
S1-S3,S1-330911091,S3-965909956,True,False,False,0.4286,False,0.4615
S1-S3,S1-330911091,S3-147306581,True,False,False,0.6,False,0.7692
S1-S2,S1-77259590,S2-135966527,True,False,False,0.5,False,0.75
S1-S2,S1-77259590,S2-567946376,True,False,True,1.0,False,0.8571
S1-S3,S1-77259590,S3-927959178,True,False,False,0.5,False,0.75
S1-S3,S1-77259590,S3-223361634,True,False,False,0.6667,False,0.75
S1-S2,S1-631381403,S2-132440892,True,False,False,1.0,False,0.9286
S1-S2,S1-631381403,S2-67735088,True,False,False,0.6,False,0.9286
S1-S3,S1-631381403,S3-227574427,True,False,False,0.1667,False,0.55
S1-S3,S1-631381403,S3-621097764,True,False,False,0.5,False,0.6875
S1-S2,S1-500897953,S2-638545493,True,False,False,1.0,False,0.75
S1-S2,S1-500897953,S2-864443657,True,False,False,1.0,False,0.75
S1-S3,S1-500897953,S3-208569045,True,False,False,1.0,False,0.25
S1-S3,S1-500897953,S3-250211215,True,False,False,0.6667,False,0.75
S1-S2,S1-912518860,S2-42022859,True,False,False,1.0,False,0.5556
S1-S3,S1-912518860,S3-493874370,True,False,False,0.5,False,0.6
S1-S3,S1-912518860,S3-134525469,True,False,False,0.4,False,0.3846
S1-S2,S1-561100043,S2-94871526,True,False,False,0.5,False,0.8333
S1-S3,S1-561100043,S3-108600655,True,False,False,0.5,False,0.375
S1-S3,S1-561100043,S3-836621064,True,False,False,0.5,False,0.5714
S1-S2,S1-491865591,S2-461895802,True,False,True,1.0,False,0.5
S1-S2,S1-491865591,S2-249907088,True,False,False,0.3333,False,0.6667
S1-S3,S1-491865591,S3-802050843,True,False,False,0.3333,False,0.25
S1-S3,S1-491865591,S3-42688919,True,False,False,0.6667,False,0.5
S1-S2,S1-888087823,S2-812237647,True,False,False,0.6,False,1.0
S1-S3,S1-888087823,S3-785140956,True,False,True,1.0,False,0.5
S1-S2,S1-913000864,S2-668062454,True,False,False,0.0,False,1.0
S1-S2,S1-913000864,S2-971244478,True,False,False,0.8,False,0.6667
S1-S3,S1-913000864,S3-139381424,True,False,False,0.8,False,0.5714
S1-S3,S1-913000864,S3-880375525,True,False,False,0.25,False,1.0
S1-S2,S1-126625425,S2-96910691,True,False,False,0.75,False,0.6667
S1-S2,S1-126625425,S2-889765627,True,False,False,0.0,False,1.0
S1-S3,S1-126625425,S3-898727724,True,False,False,0.5,False,0.2857
S1-S3,S1-126625425,S3-457640062,True,False,False,0.75,False,0.4286
S1-S2,S1-752011341,S2-786108366,True,False,False,0.3333,False,0.7143
S1-S2,S1-752011341,S2-444059827,True,False,False,1.0,False,0.7143
S1-S3,S1-752011341,S3-769360317,True,False,False,0.0,False,0.5
S1-S2,S1-967825550,S2-987458548,True,False,False,0.5,False,0.7143
S1-S3,S1-967825550,S3-875722066,True,False,False,0.5,False,0.7143
S1-S3,S1-967825550,S3-37383793,True,False,False,0.5,False,0.7143
S1-S2,S1-616259404,S2-102337343,True,False,False,0.0,False,0.8
S1-S3,S1-616259404,S3-300144372,True,False,False,0.75,False,0.2222
S1-S3,S1-616259404,S3-163966314,True,False,False,0.0,False,0.2222
S1-S2,S1-275142221,S2-132944546,True,False,False,0.0,False,0.8421
S1-S3,S1-275142221,S3-271649592,True,False,False,0.5,False,0.5
S1-S3,S1-275142221,S3-287221001,True,False,False,0.0,False,0.75
S1-S2,S1-774927123,S2-580276724,True,False,False,0.75,False,0.7143
S1-S2,S1-482446480,S2-745569656,True,False,False,0.75,False,0.8846
S1-S2,S1-482446480,S2-859886846,True,False,False,1.0,False,0.1154
S1-S3,S1-482446480,S3-809925843,True,False,False,1.0,False,0.1538
S1-S2,S1-420891347,S2-801114444,True,False,False,0.6667,False,1.0
S1-S3,S1-420891347,S3-989043199,True,False,False,0.6667,False,0.25
S1-S3,S1-420891347,S3-884550380,True,True,True,1.0,False,0.1111
S1-S2,S1-861408944,S2-691698547,True,False,False,0.3333,False,0.5
S1-S2,S1-861408944,S2-793837590,True,False,False,0.6667,False,0.5
S1-S3,S1-861408944,S3-303142553,True,False,False,0.0,False,0.375
S1-S3,S1-861408944,S3-407491838,True,False,True,1.0,False,0.3333
S1-S2,S1-544645892,S2-131743683,True,False,False,0.5,False,0.7143
S1-S3,S1-544645892,S3-110554370,True,False,False,0.5,False,0.3
S1-S3,S1-544645892,S3-734657745,True,False,False,0.5,False,0.6522
S1-S2,S1-905174081,S2-729394469,True,False,False,0.0,False,0.7778
S1-S2,S1-905174081,S2-701314884,True,False,False,0.75,False,1.0
S1-S3,S1-905174081,S3-351607238,True,False,False,0.5,False,0.4545
S1-S3,S1-905174081,S3-908764496,True,False,False,0.6667,False,0.5455
S1-S2,S1-486759631,S2-251082088,True,False,False,0.75,False,0.75
S1-S2,S1-486759631,S2-21234269,True,False,False,0.6,False,0.3125
S1-S3,S1-486759631,S3-504079202,True,False,False,0.0,False,0.2353
S1-S2,S1-558175736,S2-699859158,True,False,True,1.0,False,1.0
S1-S2,S1-558175736,S2-504512444,True,False,False,0.6667,False,0.0
S1-S3,S1-558175736,S3-562045327,True,False,False,0.3333,False,0.4545
S1-S2,S1-884662897,S2-478532787,True,False,False,0.0,False,0.1765
S1-S2,S1-884662897,S2-959820773,True,False,False,1.0,False,0.7059
S1-S3,S1-884662897,S3-985873855,True,False,False,0.6,False,0.1765
S1-S3,S1-884662897,S3-818018492,True,False,False,0.0,True,1.0
S1-S2,S1-254142035,S2-416603248,True,False,False,0.5,False,1.0
S1-S2,S1-254142035,S2-32462395,True,False,False,0.6667,False,0.7143
S1-S3,S1-254142035,S3-472241201,True,False,False,0.6667,False,0.5
S1-S3,S1-254142035,S3-220062134,True,False,False,0.5,False,0.5
S1-S2,S1-602864957,S2-181875769,True,False,False,0.8,False,1.0
S1-S3,S1-602864957,S3-797203134,True,False,False,0.8,False,0.625
S1-S3,S1-602864957,S3-908252131,True,False,False,0.8,False,0.625
S1-S2,S1-122121594,S2-914424064,True,False,False,0.0,False,0.6667
S1-S3,S1-122121594,S3-694992831,True,False,False,0.6667,False,0.6667
S1-S3,S1-122121594,S3-393099805,True,False,False,0.4,False,0.6667
S1-S2,S1-485044550,S2-495239985,True,False,False,0.75,False,0.9231
S1-S3,S1-485044550,S3-454253016,True,False,False,0.6,False,0.6111
S1-S3,S1-485044550,S3-991692389,True,False,False,0.0,True,1.0
S1-S2,S1-697654950,S2-158763679,True,False,False,0.5,False,0.7143
S1-S2,S1-697654950,S2-906285131,True,False,False,0.0,False,0.5
S1-S3,S1-697654950,S3-152894114,True,False,False,0.5,False,0.0
S1-S3,S1-697654950,S3-774642423,True,False,False,1.0,False,0.5
S1-S2,S1-454733319,S2-848524114,True,False,False,0.8,False,0.6667
S1-S2,S1-454733319,S2-515793987,True,False,False,0.8,False,0.0
S1-S3,S1-454733319,S3-328749114,True,False,False,0.6,False,0.4286
S1-S2,S1-226205928,S2-36384404,True,False,True,1.0,False,1.0
S1-S2,S1-226205928,S2-772630686,True,False,False,0.6,False,0.8462
S1-S3,S1-226205928,S3-321273186,True,False,False,1.0,False,0.6875
S1-S3,S1-958875822,S3-834062139,True,False,False,0.6,False,0.5833
S1-S2,S1-370272182,S2-862376634,True,False,False,0.8333,False,0.5625
S1-S2,S1-370272182,S2-321740517,True,False,False,0.8,False,1.0
S1-S3,S1-370272182,S3-976876323,True,False,False,0.6667,False,0.3077
S1-S3,S1-621709159,S3-174348727,True,False,False,0.6,False,0.4167
S1-S3,S1-621709159,S3-11670813,True,False,False,0.6,False,0.5
S1-S3,S1-342647814,S3-939568007,True,False,False,1.0,False,0.6667
